"Date","Open","High","Low","Close","Adj.Close","Volume","sma","pricevolatility"
"2022-05-19",181500,183500,181000,182000,161744.28125,542030,184050,2500
"2022-05-20",183500,186500,183000,186500,165743.453125,469517,184225,3500
"2022-05-23",188500,189000,186500,188000,167076.484375,436270,184475,2500
"2022-05-24",187000,188000,183500,185000,164410.375,431231,184725,4500
"2022-05-25",186000,186000,182000,183500,163077.328125,482136,184800,4000
"2022-05-26",183500,186000,183000,184000,163521.6875,428541,184650,3000
"2022-05-27",186500,186500,184500,185500,164854.71875,334939,184575,2000
"2022-05-30",187500,188000,185500,187500,166632.140625,368902,184525,2500
"2022-05-31",187000,189500,187000,189500,168409.546875,916327,184700,2500
"2022-06-02",189000,189000,186500,187500,166632.140625,387758,184725,2500
"2022-06-03",188500,189000,185000,187000,166187.796875,400003,184900,4000
"2022-06-07",186000,186500,183000,183500,163077.328125,621262,184875,3500
"2022-06-08",183500,185000,182000,183000,162632.984375,556940,184900,3000
"2022-06-09",183000,183500,180500,182500,162188.625,656175,185000,3000
"2022-06-10",181500,185000,180500,184500,163966.03125,571131,185075,4500
"2022-06-13",180000,181500,173000,175000,155523.328125,1193167,184800,8500
"2022-06-14",171500,172500,169000,171500,152412.875,1122467,184050,3500
"2022-06-15",173500,179000,171500,174000,154634.640625,995832,183550,7500
"2022-06-16",177000,177500,172500,173000,153745.921875,619047,182925,5000
"2022-06-17",168000,172000,168000,170000,151079.8125,784685,182150,4000
"2022-06-20",172500,173000,168500,170500,151524.140625,518566,181575,4500
"2022-06-21",171500,175000,170000,172500,153301.578125,532008,180875,5000
"2022-06-22",174500,175000,171000,171500,152412.875,633838,180050,4000
"2022-06-23",171500,174000,170000,171000,151968.53125,807430,179350,4000
"2022-06-24",170500,175000,170500,173000,153745.921875,472975,178825,4500
"2022-06-27",177000,185000,176500,183000,162632.984375,1348957,178775,8500
"2022-06-28",183500,189000,183500,186000,165299.078125,1021549,178800,5500
"2022-06-29",180000,181000,172500,175500,156810.734375,2543120,178200,8500
"2022-06-30",176500,184500,175500,180500,161278.296875,1651221,177750,9000
"2022-07-01",181500,185000,179500,180000,160831.53125,916020,177375,5500
"2022-07-04",181000,183000,175000,178000,159044.515625,1006440,176925,8000
"2022-07-05",180000,181000,173500,177500,158597.75,1097504,176625,7500
"2022-07-06",176000,177000,172000,172500,154130.234375,924184,176100,5000
"2022-07-07",175000,177000,172500,175000,156364,536363,175725,4500
"2022-07-08",177500,180500,177000,178000,159044.515625,824702,175400,3500
"2022-07-11",180000,182000,179000,179000,159938.0625,660814,175600,3000
"2022-07-12",180000,181500,177000,179000,159938.0625,539027,175975,4500
"2022-07-13",180000,185000,178500,183500,163958.828125,941277,176450,6500
"2022-07-14",183000,184500,180500,182500,163065.3125,780637,176925,4000
"2022-07-15",183000,184500,178500,183500,163958.828125,768143,177600,6000
"2022-07-18",187000,188500,183500,185500,165745.828125,699961,178350,5000
"2022-07-19",185000,189000,184500,188500,168426.375,868892,179150,4500
"2022-07-20",191500,191500,188500,189000,168873.125,985986,180025,3000
"2022-07-21",189000,193500,185500,189000,168873.125,2136819,180925,8000
"2022-07-22",191000,193000,188000,191000,170660.125,1378005,181825,5000
"2022-07-25",192500,198500,192500,196000,175127.65625,1352264,182475,6000
"2022-07-26",196000,196500,192500,196000,175127.65625,735482,182975,4000
"2022-07-27",196000,197000,193000,196000,175127.65625,608998,184000,4000
"2022-07-28",198000,198000,194000,195000,174234.15625,757504,184725,4000
"2022-07-29",196000,197000,194000,196000,175127.65625,844829,185525,3000
"2022-08-01",196000,198000,195000,196000,175127.65625,601112,186425,3000
"2022-08-02",196500,197000,193500,196500,175574.453125,721088,187375,3500
"2022-08-03",197000,198000,196000,197000,176021.203125,683572,188600,2000
"2022-08-04",198000,198500,194500,196500,175574.453125,622111,189675,4000
"2022-08-05",196000,197500,193500,194500,173787.421875,919482,190500,4000
"2022-08-08",193500,196000,193000,196000,175127.65625,635689,191350,3000
"2022-08-09",195500,196000,191000,193500,172893.90625,962838,192075,5000
"2022-08-10",193000,194500,192000,192500,172000.40625,510243,192525,2500
"2022-08-11",195000,195000,192500,193000,172447.15625,731121,193050,2500
"2022-08-12",193500,197500,193500,196000,175127.65625,627417,193675,4000
"2022-08-16",198000,199500,196000,197500,176467.9375,505801,194275,3500
"2022-08-17",195000,196500,188000,190000,169766.640625,1410422,194350,8500
"2022-08-18",186500,187500,184000,186000,166192.578125,1438270,194200,3500
"2022-08-19",187000,191500,186500,190000,169766.640625,770986,194250,5000
"2022-08-22",187500,192000,187000,189000,168873.125,532730,194150,5000
"2022-08-23",189000,193000,188000,189000,168873.125,711974,193800,5000
"2022-08-24",190000,191000,185500,188000,167979.59375,700265,193400,5500
"2022-08-25",189000,192500,188500,192000,171553.65625,561737,193200,4000
"2022-08-26",192500,194000,191500,193500,172893.90625,473581,193125,2500
"2022-08-29",188500,189000,186500,188500,168426.375,601747,192750,2500
"2022-08-30",190500,196000,190500,195500,174680.921875,891335,192725,5500
"2022-08-31",195000,197500,194500,196000,175127.65625,762426,192700,3000
"2022-09-01",193500,197500,191000,195500,174680.921875,785337,192625,6500
"2022-09-02",199000,203500,196000,196500,175574.453125,1401989,192625,7500
"2022-09-05",197500,201000,197500,2e+05,178701.71875,886938,192900,3500
"2022-09-06",200500,201000,198000,201000,179595.21875,591596,193150,3000
"2022-09-07",201000,203000,199000,202000,180488.75,758254,193575,4000
"2022-09-08",202500,203000,198500,2e+05,178701.71875,860563,193950,4500
"2022-09-13",200500,201500,198000,200500,179148.484375,910285,194325,3500
"2022-09-14",197000,2e+05,196000,198500,177361.421875,668955,194450,4000
"2022-09-15",199000,201000,198000,198000,176914.703125,404656,194475,3000
"2022-09-16",199500,202500,199000,201000,179595.21875,911954,195025,3500
"2022-09-19",201500,202000,198000,201500,180041.96875,693456,195800,4000
"2022-09-20",202500,202500,198500,198500,177361.421875,692217,196225,4000
"2022-09-21",197000,197500,194500,197000,176021.203125,622478,196625,3000
"2022-09-22",194500,197000,192500,193500,172893.90625,540322,196850,4500
"2022-09-23",194000,195500,190500,190500,170213.375,680644,196975,5000
"2022-09-26",187000,187500,180500,182500,163065.3125,1609911,196500,7000
"2022-09-27",182500,186000,182000,186000,166192.578125,890612,196125,4000
"2022-09-28",184000,184500,177500,179500,160384.796875,1163914,195675,7000
"2022-09-29",182500,184000,181000,181500,162171.8125,714142,194975,3000
"2022-09-30",181000,183000,174000,176500,157704.265625,1005125,194000,9000
"2022-10-04",179000,183000,177500,179500,160384.796875,831935,193200,5500
"2022-10-05",183500,184000,172000,177000,158151.015625,1144019,192225,12000
"2022-10-06",178500,179500,175000,178000,159044.515625,611007,191125,4500
"2022-10-07",176500,176500,174000,175500,156810.734375,608384,189850,2500
"2022-10-11",170000,170500,166000,168000,150109.4375,1145441,188150,4500
"2022-10-12",166500,169500,165500,168000,150109.4375,821753,186550,4000
"2022-10-13",167500,168000,164500,164500,146982.171875,691537,184750,3500
"2022-10-14",167000,168000,165000,167000,149215.921875,657249,183175,3000
"2022-10-17",166000,168500,164000,167000,149215.921875,665601,181625,4500
"2022-10-18",170500,171500,165000,168000,150109.4375,1286984,179975,6500
"2022-10-19",166000,172500,166000,168000,150109.4375,1111330,178300,6500
"2022-10-20",168500,169500,166500,168500,150556.21875,692203,176800,3000
"2022-10-21",169000,169500,165500,167000,149215.921875,695788,175300,4000
"2022-10-24",169000,169500,161500,161500,144301.640625,1443569,173700,8000
"2022-10-25",162500,163000,160000,162500,145195.125,967860,172300,3000
"2022-10-26",163000,164000,160000,160500,143408.140625,1023919,171200,4000
"2022-10-27",161000,163500,160500,162000,144748.390625,876823,170000,3000
"2022-10-28",162000,166000,161500,164000,146535.40625,752111,169225,4500
"2022-10-31",166000,166500,162000,164500,146982.171875,622380,168375,4500
"2022-11-01",163500,165000,162000,164500,146982.171875,628185,167775,3000
"2022-11-02",164500,165000,162000,165000,147428.890625,941434,167050,3000
"2022-11-03",162500,163000,160500,162000,144748.390625,1008989,166300,2500
"2022-11-04",162000,164000,161500,163000,145641.90625,522276,165550,2500
"2022-11-07",166500,170000,165500,169500,151449.71875,1126417,165250,4500
"2022-11-08",171500,172000,167500,170000,151896.453125,804889,165350,4500
"2022-11-09",170500,172000,167000,169500,151449.71875,953568,165425,5000
"2022-11-10",167000,173000,166500,169500,151449.71875,1018720,165675,6500
"2022-11-11",174500,175500,171000,172000,153683.46875,980474,165925,4500
"2022-11-14",174500,179500,174000,176000,157257.515625,1379189,166375,5500
"2022-11-15",176500,177000,173000,174500,155917.234375,838806,166700,4000
"2022-11-16",175000,175500,170500,172000,153683.46875,642717,166900,5000
"2022-11-17",171000,172500,169500,170000,151896.453125,502812,166975,3000
"2022-11-18",170000,173000,169500,169500,151449.71875,559141,167100,3500
"2022-11-21",169500,170000,166500,168000,150109.4375,517728,167425,3500
"2022-11-22",167500,168000,165000,165500,147875.65625,454542,167575,3000
"2022-11-23",166500,167500,164000,166000,148322.421875,449446,167850,3500
"2022-11-24",168000,168500,166500,167500,149662.671875,323362,168125,2000
"2022-11-25",168000,168500,166000,166000,148322.421875,356637,168225,2500
"2022-11-28",166000,169500,164000,167500,149662.671875,551024,168375,5500
"2022-11-29",168000,169500,167000,169000,151002.96875,341427,168600,2500
"2022-11-30",169000,170500,168500,169000,151002.96875,633720,168800,2000
"2022-12-01",172000,173000,170500,171500,153236.734375,499538,169275,2500
"2022-12-02",172000,172500,168500,169000,151002.96875,453689,169575,4000
"2022-12-05",169500,170000,164500,165500,147875.65625,788455,169375,5500
"2022-12-06",164000,165000,162500,164500,146982.171875,434862,169100,2500
"2022-12-07",163500,165000,163000,163000,145641.90625,379112,168775,2000
"2022-12-08",163500,163500,161000,162000,144748.390625,703551,168400,2500
"2022-12-09",163500,164000,162000,162500,145195.125,464194,167925,2000
"2022-12-12",162000,163500,162000,163500,146088.65625,232963,167300,1500
"2022-12-13",164000,164000,158000,159500,142514.625,756323,166550,6000
"2022-12-14",160000,165000,159500,163500,146088.65625,614474,166125,5500
"2022-12-15",162500,165000,162000,162000,144748.390625,383741,165725,3000
"2022-12-16",160000,163000,160000,162500,145195.125,446581,165375,3000
"2022-12-19",160500,161500,157500,159000,142067.875,734465,164925,4000
"2022-12-20",158000,158500,154500,157000,140280.828125,1039931,164500,4000
"2022-12-21",157000,157500,155500,156000,139387.34375,531850,164000,2000
"2022-12-22",156500,159500,156500,158500,141621.125,452454,163550,3000
"2022-12-23",157000,158000,155500,157000,140280.828125,336597,163100,2500
"2022-12-26",157000,159000,157000,158000,141174.375,387872,162625,2000
"2022-12-27",158500,160000,157000,158000,141174.375,637139,162075,3000
"2022-12-28",156000,156500,154000,154000,143031.921875,556921,161325,2500
"2022-12-29",153000,154000,150500,151000,140245.578125,552974,160300,3500
"2023-01-02",154000,161000,154000,157000,145818.234375,1132256,159700,7000
"2023-01-03",158500,160500,156000,159000,147675.796875,787752,159375,4500
"2023-01-04",157500,161000,157500,160500,149068.984375,463444,159175,3500
"2023-01-05",161000,161500,158000,159000,147675.796875,577152,158975,3500
"2023-01-06",157500,161500,157500,159500,148140.203125,502420,158850,4000
"2023-01-09",161000,164500,160000,164000,152319.6875,614204,158925,4500
"2023-01-10",162500,164000,161500,163000,151390.921875,414613,158900,2500
"2023-01-11",163500,165000,163000,164000,152319.6875,367725,159125,2000
"2023-01-12",166000,168000,164500,166500,154641.625,869403,159275,3500
"2023-01-13",167500,170000,167000,169000,156963.609375,707095,159625,3000
"2023-01-16",166500,167500,163500,166500,154641.625,797353,159825,4000
"2023-01-17",166500,167000,164500,166000,154177.234375,452113,160175,2500
"2023-01-18",166500,166500,162500,164500,152784.109375,499603,160550,4000
"2023-01-19",162000,164000,162000,164000,152319.6875,353522,160950,2000
"2023-01-20",163000,164500,163000,164500,152784.109375,296063,161250,1500
"2023-01-25",166100,166500,165200,165700,153898.625,2088,161685,1300
"2023-01-26",166600,176200,166600,175100,162629.140625,14251,162540,9600
"2023-01-27",177000,177600,173300,173900,161514.609375,4005,163335,4300
"2023-01-30",174400,175700,169400,173900,161514.609375,3624,164330,6300
"2023-01-31",169000,170400,167000,170000,157892.359375,5408,165280,3400
"2023-02-01",169200,171500,168700,167000,155106.03125,3251,165780,2800
"2023-02-02",171500,172900,169300,169900,157799.484375,3621,166325,3600
"2023-02-03",170100,174500,169600,169900,157799.484375,3940,166795,4900
"2023-02-06",174000,174700,170700,172800,160492.953125,1700,167485,4000
"2023-02-07",171000,171200,169500,170500,158356.75,2221,168035,1700
"2023-02-08",171500,173000,170200,170500,158356.75,1223,168360,2800
"2023-02-09",171900,174000,171500,172600,160307.1875,3503,168840,2500
"2023-02-10",171600,173500,171100,173200,160864.453125,1670,169300,2400
"2023-02-13",172700,174300,171300,171600,159378.4375,3230,169555,3000
"2023-02-14",172900,175700,172700,173700,161328.859375,1429,169790,3000
"2023-02-15",174600,175300,171800,172700,160400.078125,937,170100,3500
"2023-02-16",173400,180000,173300,179300,166530.015625,3219,170765,6700
"2023-02-17",177400,179800,177000,179000,166251.375,1647,171490,2800
"2023-02-20",179400,179400,176600,178200,165508.359375,1245,172200,2800
"2023-02-21",178500,179000,175500,178200,165508.359375,2722,172885,3500
"2023-02-22",175800,176900,174000,174200,161793.234375,3595,173310,2900
"2023-02-23",174400,178600,174300,176200,163650.796875,3418,173365,4300
"2023-02-24",176200,177300,173800,173900,161514.609375,1925,173365,3500
"2023-02-27",173100,173600,170200,173300,160957.359375,427027,173335,3400
"2023-02-28",174100,178100,174000,176300,163743.671875,824763,173650,4100
"2023-03-02",176500,179800,176500,178500,165787.015625,747929,174225,3300
"2023-03-03",177500,178200,175000,176100,163557.921875,549203,174535,3200
"2023-03-06",177800,178500,176000,177500,164858.203125,547005,174915,2500
"2023-03-07",176500,177500,175100,175100,162629.140625,462996,175030,2400
"2023-03-08",174300,176100,174100,174900,162443.390625,497195,175250,2000
"2023-03-09",176600,180400,175700,176300,163743.671875,808110,175540,4700
"2023-03-10",174700,176700,174600,175000,162536.234375,443221,175660,2100
"2023-03-13",174400,176300,173500,176000,163465.03125,529759,175800,2800
"2023-03-14",175200,175900,170500,171000,158821.140625,589581,175770,5400
"2023-03-15",172700,175500,172700,174300,161886.109375,481716,175800,2800
"2023-03-16",172800,174800,171800,174000,161607.484375,392030,175865,3000
"2023-03-17",175200,176600,173200,176600,164022.3125,507745,175730,3400
"2023-03-20",176500,177000,174800,175100,162629.140625,366357,175535,2200
"2023-03-21",175900,176900,174800,175800,163279.28125,297779,175415,2100
"2023-03-22",177000,180500,176700,180300,167458.78125,718542,175520,3800
"2023-03-23",179300,182400,178700,180500,167644.53125,591091,175835,3700
"2023-03-24",180600,180600,175300,177700,165043.96875,649952,175910,5300
"2023-03-27",177700,177700,174800,176100,163557.921875,402749,176020,2900
"2023-03-28",177100,178300,175800,177100,164486.71875,341408,176210,2500
"2023-03-29",175800,180700,175800,180400,167551.65625,571771,176415,4900
"2023-03-30",179200,181900,178800,181200,168294.671875,525981,176550,3100
"2023-03-31",182000,184900,181900,184500,171359.640625,668373,176970,3000
"2023-04-03",184600,185500,182300,183600,170523.765625,534323,177275,3200
"2023-04-04",184000,186500,183300,183800,170709.5,510739,177710,3200
"2023-04-05",185100,187200,184000,186700,173402.96875,509578,178300,3200
"2023-04-06",186900,189400,184700,185100,171916.921875,667512,178740,4700
"2023-04-07",185400,186500,184600,185100,171916.921875,435717,179245,1900
"2023-04-10",186000,188500,184200,185900,172659.9375,480371,179740,4300
"2023-04-11",186600,192400,185100,192100,178418.375,1067237,180795,7300
"2023-04-12",195000,199500,194600,198200,184083.921875,1517626,181990,4900
"2023-04-13",199000,199900,196200,198900,184734.078125,824006,183235,3700
"2023-04-14",199500,199700,196000,196100,182133.5,670548,184210,3700
"2023-04-17",195400,196100,193800,195000,181111.84375,497443,185205,2300
"2023-04-18",192700,193000,188200,191400,177768.21875,961739,185985,4800
"2023-04-19",191400,194200,190300,193600,179811.53125,571094,186650,3900
"2023-04-20",193000,194100,191400,192500,178789.875,423616,187250,2700
"2023-04-21",191100,191800,188300,190400,176839.453125,454248,187885,3500
"2023-04-24",190600,193100,190600,191900,178232.640625,434584,188675,2500
"2023-04-25",193000,201500,191200,201000,186684.5,2084924,189870,10300
"2023-04-26",205500,207500,199900,201500,187148.890625,2214068,190925,7600
"2023-04-27",201500,205000,200500,202000,187613.28125,976414,191965,4500
"2023-04-28",203000,203500,196200,197500,183433.78125,1056770,192615,7300
"2023-05-02",198500,202000,197700,201500,187148.890625,573959,193510,4300
"2023-05-03",200500,202000,198500,201000,186684.5,460771,194370,3500
"2023-05-04",2e+05,201000,197400,199200,185012.71875,472704,194995,3600
"2023-05-08",201000,203000,2e+05,202500,188077.671875,590557,195865,3000
"2023-05-09",202000,205500,199900,205000,190399.625,704155,196860,5600
"2023-05-10",206000,211000,205000,210000,195043.515625,1476327,198065,6000
"2023-05-11",211500,211500,208000,208000,193185.953125,919476,198860,3500
"2023-05-12",207000,209500,205500,208500,193650.328125,539737,199375,4000
"2023-05-15",207000,209000,204000,208000,193185.953125,594282,199830,5000
"2023-05-16",206500,207500,201000,202500,188077.671875,874247,200150,6500
"2023-05-17",202500,205500,202500,204500,189935.234375,550297,200625,3000
"2023-05-18",207000,207000,205000,206500,191792.78125,476896,201380,2000
"2023-05-19",206000,207500,204000,205500,190864.015625,528680,201975,3500
"2023-05-22",206000,208500,204500,207500,192721.578125,469209,202725,4000
"2023-05-23",209000,209000,207000,207500,192721.578125,356438,203580,2000
"2023-05-24",206000,208000,205500,207500,192721.578125,305061,204360,2500
"2023-05-25",206000,206500,203000,203500,189006.453125,528730,204485,3500
"2023-05-26",204500,205500,201000,205500,190864.015625,596247,204685,4500
"2023-05-30",207000,207000,2e+05,200500,186220.125,861994,204610,7000
"2023-05-31",200500,203000,2e+05,2e+05,185755.734375,879887,204735,3000
"2023-06-01",199800,199800,196300,197500,183433.78125,791585,204535,3500
"2023-06-02",198500,199800,198100,199500,185291.328125,418613,204460,1700
"2023-06-05",201500,203500,2e+05,201000,186684.5,454150,204550,3500
"2023-06-07",202500,203000,195400,196400,182412.125,960900,204245,7600
"2023-06-08",195500,197200,194000,196700,182690.75,928559,203830,3200
"2023-06-09",197400,198300,196300,197100,183062.25,421616,203185,2000
"2023-06-12",197500,198500,195100,196200,182226.359375,429448,202595,3400
"2023-06-13",196700,198200,196200,198000,183898.171875,474628,202070,2000
"2023-06-14",198800,201500,198500,201000,186684.5,662184,201720,3000
"2023-06-15",201500,202000,199400,199700,185477.09375,354685,201580,2600
"2023-06-16",201000,201500,198000,199400,185198.46875,548562,201325,3500
"2023-06-19",198000,199400,197000,199300,185105.59375,375749,200965,2400
"2023-06-20",198300,199000,197000,197900,183805.296875,331277,200585,2000
"2023-06-21",197900,205000,196300,204000,189470.828125,1028131,200410,8700
"2023-06-22",202500,203500,200500,202000,187613.28125,392056,200135,3000
"2023-06-23",201000,202000,199000,199900,185662.859375,349362,199755,3000
"2023-06-26",199900,202500,199900,200500,186220.125,307090,199605,2600
"2023-06-27",201000,206000,201000,206000,191328.390625,806971,199630,5000
"2023-06-28",206000,206500,203000,206000,191328.390625,630872,199905,3500
"2023-06-29",205500,206000,204000,204500,191328.390625,320058,200130,2000
"2023-06-30",204500,209000,204500,206500,193199.59375,563079,200580,4500
"2023-07-03",207500,208500,205500,208500,195070.765625,545516,201030,3000
"2023-07-04",208500,210000,206500,208000,194602.953125,424908,201380,3500
"2023-07-05",208000,209500,204500,205500,192263.984375,586067,201835,5000
"2023-07-06",204000,208500,204000,206500,193199.59375,643771,202325,4500
"2023-07-07",205500,206000,202500,204000,190860.59375,476427,202670,3500
"2023-07-10",205000,208000,202000,205500,192263.984375,511222,203135,6000
"2023-07-11",206500,208000,205000,207000,193667.375,538193,203585,3000
"2023-07-12",206000,206500,202500,203500,190392.796875,503118,203710,4000
"2023-07-13",205000,205000,203000,203500,190392.796875,540814,203900,2000
"2023-07-14",204500,209000,204500,208500,195070.765625,655619,204355,4500
"2023-07-17",207000,208500,203500,203500,190392.796875,517107,204565,5000
"2023-07-18",204000,205000,201000,201500,188521.625,501091,204745,4000
"2023-07-19",201500,203500,2e+05,202000,188989.421875,491509,204645,3500
"2023-07-20",202000,204000,2e+05,200500,187586.03125,531811,204570,4000
"2023-07-21",199700,201000,198200,2e+05,187118.25,508793,204575,2800
"2023-07-24",199100,200500,197600,199200,186369.78125,614300,204510,2900
"2023-07-25",199900,202500,199200,200500,187586.03125,492019,204235,3300
"2023-07-26",201000,202000,195000,198700,185901.953125,1347123,203870,7000
"2023-07-27",202500,203000,194000,197800,185059.921875,1244827,203535,9000
"2023-07-28",196500,201500,196500,196800,184124.359375,782058,203050,5000
"2023-07-31",198000,198200,195100,196000,183375.875,678535,202425,3100
"2023-08-01",195200,199600,194600,199400,186556.890625,698965,201995,5000
"2023-08-02",197800,198800,192400,192500,180101.296875,917045,201345,6400
"2023-08-03",192500,194300,190800,191700,179352.828125,531818,200605,3500
"2023-08-04",191600,193400,190500,192200,179820.625,378998,200015,2900
"2023-08-07",191000,191100,187300,188000,175891.140625,842043,199140,3800
"2023-08-08",188000,190500,187700,188400,176265.375,557129,198210,2800
"2023-08-09",188400,189800,187500,189400,177200.984375,366474,197505,2300
"2023-08-10",189000,190300,188100,188400,176265.375,489856,196750,2200
"2023-08-11",188900,193200,188400,190500,178230.109375,529916,195850,4800
"2023-08-14",190000,190500,188300,188800,176639.609375,297138,195115,2200
"2023-08-16",186900,188100,185300,185800,173832.84375,563291,194330,2800
"2023-08-17",184900,185500,182600,184800,172897.25,458036,193470,2900
"2023-08-18",182600,187500,182600,186100,174113.515625,420787,192750,4900
"2023-08-21",187000,187200,185300,186100,174113.515625,279766,192055,1900
"2023-08-22",186200,187900,186200,187900,175797.578125,297596,191490,1700
"2023-08-23",186500,188700,186000,187500,175423.34375,252159,190840,2700
"2023-08-24",188300,189300,186000,186400,174394.203125,320108,190225,3300
"2023-08-25",184200,187000,184200,186200,174207.0625,368503,189645,2800
"2023-08-28",186200,186900,184700,185400,173458.609375,300125,189075,2200
"2023-08-29",185500,188200,185400,186700,174674.875,321448,188610,2800
"2023-08-30",188600,189300,187800,187800,175704,331121,188030,1500
"2023-08-31",187800,189100,186200,189100,176920.296875,590270,187860,2900
"2023-09-01",188000,188900,186700,187400,175329.796875,281460,187645,2200
"2023-09-04",186400,187400,185600,187300,175236.234375,307475,187400,1800
"2023-09-05",186500,186900,185600,186600,174581.328125,290618,187330,1300
"2023-09-06",186000,188300,186000,186700,174674.875,259552,187245,2300
"2023-09-07",185500,187200,185400,187200,175142.65625,299030,187135,1800
"2023-09-08",187500,187500,185200,185700,173739.28125,192047,187000,2300
"2023-09-11",185700,186300,184400,185500,173552.15625,195283,186750,1900
"2023-09-12",186500,188400,185600,186200,174207.0625,273908,186620,2800
"2023-09-13",187300,190700,187200,189800,177575.203125,579550,186820,3500
"2023-09-14",191200,191200,188600,190700,178417.21875,627998,187115,2600
"2023-09-15",190700,192700,189100,192200,179820.625,526604,187420,3600
"2023-09-18",191200,192200,190200,191000,178697.90625,289943,187665,2000
"2023-09-19",191500,193200,190000,190000,177762.328125,289352,187770,3200
"2023-09-20",190600,196000,190000,194900,182346.734375,636780,188140,6000
"2023-09-21",194400,194500,191600,191900,179539.9375,327599,188415,2900
"2023-09-22",189600,192400,189200,191500,179165.703125,326229,188680,3200
"2023-09-25",191700,193500,189600,192900,180475.546875,346374,189055,3900
"2023-09-26",191600,192900,189900,190700,179815.484375,302642,189255,3000
"2023-09-27",189200,192400,189000,191100,180192.65625,367983,189420,3400
"2023-10-04",188000,193200,187100,190800,179909.78125,641075,189505,6100
"2023-10-05",190900,192200,189500,190500,179626.890625,396264,189660,2700
"2023-10-06",191000,192600,189600,192200,181229.859375,345787,189905,3000
"2023-10-10",192700,192800,187700,188400,177646.765625,575373,189995,5100
"2023-10-11",189000,191400,189000,189400,178589.703125,490998,190130,2400
"2023-10-12",189600,189800,187700,188000,177269.59375,451893,190170,2100
"2023-10-13",187500,188400,187100,187100,176420.953125,254250,190240,1300
"2023-10-16",186900,188300,186500,186800,176138.078125,291429,190305,1800
"2023-10-17",188300,189300,187100,188500,177741.046875,423633,190420,2200
"2023-10-18",190400,193000,189500,191800,180852.703125,532948,190520,3500
"2023-10-19",189900,190800,188800,188900,178118.234375,408555,190430,2000
"2023-10-20",187800,188600,183500,183500,173026.4375,602367,189995,5100
"2023-10-23",184200,186100,183800,185400,174818,286602,189715,2300
"2023-10-24",186900,187000,181400,182800,172366.40625,418638,189355,5600
"2023-10-25",182700,183700,182000,182000,171612.046875,374888,188710,1700
"2023-10-26",180300,182500,178500,179500,169254.734375,651245,188090,4000
"2023-10-27",181200,182900,174600,175600,165577.34375,787539,187295,8300
"2023-10-30",175000,176300,171400,172500,162654.28125,726773,186275,4900
"2023-10-31",174300,175900,169300,169700,160014.109375,697296,185225,6600
"2023-11-01",170800,171500,169400,170300,160579.84375,450423,184185,2100
"2023-11-02",172000,175100,171500,172000,162182.8125,661435,183245,3600
"2023-11-03",175000,175400,172700,173400,163502.921875,431491,182390,2700
"2023-11-06",175400,177900,174900,177900,167746.0625,661383,181675,3000
"2023-11-07",177500,177500,174200,176100,166048.8125,532443,181060,3300
"2023-11-08",177900,179000,174500,174800,164823,395162,180330,4500
"2023-11-09",174700,175700,174200,174700,164728.71875,384071,179665,1500
"2023-11-10",173800,175300,173500,173700,163785.796875,255065,178995,1800
"2023-11-13",175000,175000,172800,173300,163408.625,348523,178320,2200
"2023-11-14",174900,175900,173900,175200,165200.1875,329429,177655,2000
"2023-11-15",178700,182600,178600,182500,172083.515625,806741,177190,4000
"2023-11-16",182500,186400,181800,184800,174252.234375,432174,176985,4600
"2023-11-17",185900,185900,183500,184400,173875.078125,259919,177030,2400
"2023-11-20",184400,184900,182100,183600,173120.71875,277906,176940,2800
"2023-11-21",184700,184800,183500,184200,173686.5,252833,177010,1300
"2023-11-22",182300,183400,181200,183000,172554.96875,219027,177060,2200
"2023-11-23",183600,185000,182400,184800,174252.234375,240354,177325,2600
"2023-11-24",184600,185600,183900,184000,173497.90625,161656,177745,1700
"2023-11-27",184000,185700,184000,184900,174346.53125,188306,178365,1700
"2023-11-28",185900,185900,183600,185700,175100.859375,269820,179165,2300
"2023-11-29",185700,186500,184700,184800,174252.234375,298485,179890,1800
"2023-11-30",184200,184900,182100,184300,173780.78125,574490,180505,2800
"2023-12-01",183300,183800,181700,182800,172366.40625,304309,180975,2100
"2023-12-04",183900,184100,181600,181600,171234.890625,378913,181160,2500
"2023-12-05",181600,182000,180700,181400,171046.28125,275980,181425,1300
"2023-12-06",181100,183400,181100,182900,172460.671875,280528,181830,2300
"2023-12-07",181400,183300,181400,182600,172177.796875,296154,182225,1900
"2023-12-08",183600,185700,183400,185100,174535.109375,327749,182795,2300
"2023-12-11",185400,185400,184000,185400,174818,218073,183400,1400
"2023-12-12",185500,186400,185000,185600,175006.578125,332590,183920,1400
"2023-12-13",185300,186200,184400,185000,174440.8125,287425,184045,1800
"2023-12-14",187000,187100,184200,184800,174252.234375,760383,184045,2900
"2023-12-15",185800,192800,185200,192800,181795.609375,1228522,184465,7600
"2023-12-18",192800,193000,190000,192000,181041.296875,482331,184885,3000
"2023-12-19",191900,192900,190800,192200,181229.859375,272670,185285,2100
"2023-12-20",192700,199700,192600,199100,187736.046875,961888,186090,7100
"2023-12-21",197500,202000,197100,198700,187358.875,545031,186785,4900
"2023-12-22",2e+05,200500,198500,199000,187641.734375,347866,187535,2000
"2023-12-26",200500,200500,197700,198800,187453.15625,409928,188230,2800
"2023-12-27",198700,199300,197200,198500,187170.28125,331186,188870,2100
"2023-12-28",198800,203500,198400,203500,191884.890625,766503,189805,5100
